id,actual_label,hallucination_probability,semantic_consistency,semantic_entropy,unique_answer_count,majority_agreement
432,0,0.5593079018405697,1.0,0.0,1,1.0
433,0,0.4198127751648122,1.0,0.0,1,1.0
434,1,0.9805961259944652,0.0390359525563187,1.3321790402101223,4,0.4
435,1,0.7462797460862904,0.0,1.6094379124341005,5,0.2
436,0,0.7257804817507506,1.0,0.0,1,1.0
437,1,0.4317636346531096,1.0,0.0,2,0.8
438,1,0.9130882639648046,0.0390359525563187,1.3321790402101223,4,0.4
439,1,0.942729985982626,0.0290494055453311,0.6730116670092565,2,0.6
440,0,0.2354236915664501,1.0,0.0,1,1.0
441,1,0.5041958228197599,0.0390359525563187,1.3321790402101223,5,0.2
442,1,0.872935218347879,0.0390359525563187,1.3321790402101223,4,0.4
443,1,0.6400729022967326,0.1350264792820728,0.9502705392332348,4,0.4
444,1,0.3732965434930991,0.2780719051126377,0.5004024235381879,2,0.8
445,1,0.9455000278785584,0.0,1.6094379124341005,5,0.2
446,1,0.7808320187055684,0.0,1.6094379124341005,5,0.2
447,0,0.3902441851534199,1.0,0.0,1,1.0
448,1,0.5948104261081493,1.0,0.0,1,1.0
449,1,0.6611147434999027,0.0390359525563187,1.3321790402101223,4,0.4
450,1,0.7190026840938315,0.0390359525563187,1.3321790402101223,4,0.4
451,1,0.9173628051021248,0.0390359525563187,1.3321790402101223,4,0.4
452,1,0.9870760013669874,0.1350264792820728,0.9502705392332348,4,0.4
453,1,0.4358093133547357,0.2780719051126377,0.5004024235381879,2,0.8
454,0,0.4527133836396229,1.0,0.0,1,1.0
455,1,0.7546858733595148,0.0390359525563187,1.3321790402101223,4,0.4
456,0,0.3612752044508666,1.0,0.0,1,1.0
457,1,0.9562691971802376,0.0390359525563187,1.3321790402101223,4,0.4
458,1,0.9743832134549696,0.0390359525563187,1.3321790402101223,4,0.4
459,1,0.7079294193080812,0.2780719051126377,0.5004024235381879,3,0.6
460,1,0.967201187082571,0.0397702821392388,1.0549201679861442,3,0.4
461,0,0.2149840089852034,1.0,0.0,1,1.0
462,1,0.154914538484358,0.0290494055453311,0.6730116670092565,2,0.6
463,1,0.7571290287007525,0.0290494055453311,0.6730116670092565,2,0.6
464,0,0.9120545204079082,0.1350264792820728,0.9502705392332348,3,0.6
465,1,0.9858990414965036,0.0390359525563187,1.3321790402101223,4,0.4
466,1,0.7833773297825907,0.1350264792820728,0.9502705392332348,3,0.6
467,1,0.4185247980404043,1.0,0.0,1,1.0
468,1,0.9803496290522614,0.0,1.6094379124341005,5,0.2
469,1,0.5464380767883464,0.0290494055453311,0.6730116670092565,2,0.6
470,1,0.444184472784833,0.2780719051126377,0.5004024235381879,2,0.8
471,0,0.7396712957524085,1.0,0.0,1,1.0
472,1,0.9986035342019456,0.0,1.6094379124341005,5,0.2
473,1,0.8945904287633984,0.0,1.6094379124341005,5,0.2
474,1,0.924394261802292,0.0397702821392388,1.0549201679861442,3,0.4
475,0,0.6546598777756871,0.0390359525563187,1.3321790402101223,4,0.4
476,0,0.8330630486420613,1.0,0.0,1,1.0
477,1,0.9906536512033998,0.0390359525563187,1.3321790402101223,5,0.2
478,1,0.853340135935902,0.0,1.6094379124341005,5,0.2
479,1,0.9359762371970292,0.0390359525563187,1.3321790402101223,4,0.4
480,0,0.8566832788204288,0.0390359525563187,1.3321790402101223,4,0.4
481,1,0.6827932320991652,0.2780719051126377,0.5004024235381879,2,0.8
482,0,0.943129463702019,0.0397702821392388,1.0549201679861442,3,0.4
483,0,0.4475839050306021,1.0,0.0,1,1.0
484,1,0.9224122786391644,0.0390359525563187,1.3321790402101223,4,0.4
485,0,0.8808537413906113,0.0290494055453311,0.6730116670092565,2,0.6
486,0,0.3608309744241839,1.0,0.0,1,1.0
487,1,0.4338739033872104,0.2780719051126377,0.5004024235381879,2,0.8
488,1,0.5497500639349017,0.0397702821392388,1.0549201679861442,3,0.4
489,1,0.67896169108348,0.0390359525563187,1.3321790402101223,4,0.4
490,1,0.4722896512964549,1.0,0.0,1,1.0
491,0,0.2870713433390164,0.2780719051126377,0.5004024235381879,2,0.8
492,1,0.905300741343428,0.0397702821392388,1.0549201679861442,3,0.4
493,1,0.2422161075061287,0.0290494055453311,0.6730116670092565,2,0.6
494,0,0.4707801775079646,0.0290494055453311,0.6730116670092565,2,0.6
495,0,0.1807378651719788,1.0,0.0,1,1.0
496,0,0.3177674051800977,1.0,0.0,2,0.8
497,1,0.6093435590289098,1.0,0.0,1,1.0
498,0,0.8403999866471646,1.0,0.0,1,1.0
499,0,0.5309821786119029,1.0,0.0,1,1.0
500,1,0.8460060078206914,0.0397702821392388,1.0549201679861442,3,0.4
